bin	presence	KO
bin.054	1	K03553
bin.054	1	K02004
bin.054	1	K16167
bin.054	1	K00681
bin.054	1	K01893
bin.054	1	K01953
bin.054	1	K00737
bin.054	1	K02005
bin.054	1	K12524
bin.054	1	K03893
bin.054	1	K04042
bin.054	1	K05349
bin.054	1	K05349
bin.054	1	K00003
bin.054	1	K07334
bin.054	1	K18831
bin.054	1	K02654
bin.054	1	K02653
bin.054	1	K00507
bin.054	1	K02014
bin.054	1	K02014
bin.054	1	K00616
bin.054	1	K01434
bin.054	1	K03797
bin.054	1	K01951
bin.054	1	K01338
bin.054	1	K00789
bin.054	1	K03545
bin.054	1	K01251
bin.054	1	K03544
bin.054	1	K00036
bin.054	1	K14058
bin.054	1	K07407
bin.054	1	K00525
bin.054	1	K03296
bin.054	1	K01561
bin.054	1	K18928
bin.054	1	K18929
bin.054	1	K06999
bin.054	1	K01278
bin.054	1	K13979
bin.054	1	K02600
bin.054	1	K07665
bin.054	1	K15923
bin.054	1	K02945
bin.054	1	K02945
bin.054	1	K14519
bin.054	1	K04749
bin.054	1	K06886
bin.054	1	K00548
bin.054	1	K06147
bin.054	1	K03596
bin.054	1	K03625
bin.054	1	K03650
bin.054	1	K00794
bin.054	1	K13503
bin.054	1	K00514
bin.054	1	K00612
bin.054	1	K01885
bin.054	1	K01897
bin.054	1	K02038
bin.054	1	K02036
bin.054	1	K02037
bin.054	1	K01921
bin.054	1	K02039
bin.054	1	K03797
bin.054	1	K00231
bin.054	1	K01599
bin.054	1	K02834
bin.054	1	K04078
bin.054	1	K04077
bin.054	1	K03889
bin.054	1	K02299
bin.054	1	K02274
bin.054	1	K01278
bin.054	1	K06044
bin.054	1	K01685
bin.054	1	K06136
bin.054	1	K06137
bin.054	1	K01761
bin.054	1	K01883
bin.054	1	K01873
bin.054	1	K02916
bin.054	1	K02887
bin.054	1	K00936
bin.054	1	K00936
bin.054	1	K02128
bin.054	1	K02564
bin.054	1	K00362
bin.054	1	K00031
bin.054	1	K02014
bin.054	1	K01710
bin.054	1	K01869
bin.054	1	K01295
bin.054	1	K02575
bin.054	1	K02303
bin.054	1	K02338
bin.054	1	K02313
bin.054	1	K02470
bin.054	1	K01902
bin.054	1	K01903
bin.054	1	K02283
bin.054	1	K02282
bin.054	1	K06147
bin.054	1	K06147
bin.054	1	K09992
bin.054	1	K03070
bin.054	1	K06200
bin.054	1	K03767
bin.054	1	K07071
bin.054	1	K05350
bin.054	1	K02667
bin.054	1	K07047
bin.054	1	K00316
bin.054	1	K03892
bin.054	1	K03325
bin.054	1	K07170
bin.054	1	K18979
bin.054	1	K01061
bin.054	1	K07114
bin.054	1	K07107
bin.054	1	K00114
bin.054	1	K03635
bin.054	1	K00024
bin.054	1	K11422
bin.054	1	K02909
bin.054	1	K01816
bin.054	1	K02003
bin.054	1	K02004
bin.054	1	K06324
bin.054	1	K01114
bin.054	1	K06158
bin.054	1	K07386
bin.054	1	K16016
bin.054	1	K02004
bin.054	1	K03497
bin.054	1	K00762
bin.054	1	K03088
bin.054	1	K03327
bin.054	1	K02014
bin.054	1	K03724
bin.054	1	K15580
bin.054	1	K00981
bin.054	1	K07114
bin.054	1	K03405
bin.054	1	K02340
bin.054	1	K03413
bin.054	1	K03407
bin.054	1	K03408
bin.054	1	K02410
bin.054	1	K03409
bin.054	1	K02416
bin.054	1	K02417
bin.054	1	K03412
bin.054	1	K03413
bin.054	1	K03413
bin.054	1	K01890
bin.054	1	K01889
bin.054	1	K01939
bin.054	1	K18478
bin.054	1	K12510
bin.054	1	K02283
bin.054	1	K06153
bin.054	1	K15923
bin.054	1	K03781
bin.054	1	K09774
bin.054	1	K09704
bin.054	1	K03665
bin.054	1	K02304
bin.054	1	K02035
bin.054	1	K01092
bin.054	1	K00758
bin.054	1	K19265
bin.054	1	K09162
bin.054	1	K02456
bin.054	1	K02456
bin.054	1	K02453
bin.054	1	K07484
bin.054	1	K03543
bin.054	1	K03446
bin.054	1	K07124
bin.054	1	K01187
bin.054	1	K06978
bin.054	1	K06978
bin.054	1	K06045
bin.054	1	K03595
bin.054	1	K03294
bin.054	1	K00387
bin.054	1	K06147
bin.054	1	K00074
bin.054	1	K07056
bin.054	1	K01585
bin.054	1	K07814
bin.054	1	K01991
bin.054	1	K06960
bin.054	1	K02884
bin.054	1	K00554
bin.054	1	K02860
bin.054	1	K02959
bin.054	1	K03106
bin.054	1	K00995
bin.054	1	K03624
bin.054	1	K01952
bin.054	1	K01952
bin.054	1	K08482
bin.054	1	K08191
bin.054	1	K11740
bin.054	1	K10560
bin.054	1	K10562
bin.054	1	K02453
bin.054	1	K08994
bin.054	1	K00850
bin.054	1	K01673
bin.054	1	K02014
bin.054	1	K03286
bin.054	1	K15923
bin.054	1	K01236
bin.054	1	K09945
bin.054	1	K00261
bin.054	1	K00104
bin.054	1	K01495
bin.054	1	K01737
bin.054	1	K01737
bin.054	1	K09022
bin.054	1	K10236
bin.054	1	K07386
bin.054	1	K06113
bin.054	1	K07386
bin.054	1	K17828
bin.054	1	K19092
bin.054	1	K08884
bin.054	1	K03924
bin.054	1	K08178
bin.054	1	K10027
bin.054	1	K02291
bin.054	1	K14597
bin.054	1	K05685
bin.054	1	K09800
bin.054	1	K11477
bin.054	1	K02004
bin.054	1	K02429
bin.054	1	K07315
bin.054	1	K04749
bin.054	1	K04757
bin.054	1	K02111
bin.054	1	K02113
bin.054	1	K12454
bin.054	1	K12454
bin.054	1	K08995
bin.054	1	K00721
bin.054	1	K03210
bin.054	1	K03072
bin.054	1	K01883
bin.054	1	K00773
bin.054	1	K00773
bin.054	1	K02050
bin.054	1	K02049
bin.054	1	K07507
bin.054	1	K00930
bin.054	1	K00619
bin.054	1	K07141
bin.054	1	K05349
bin.054	1	K05349
bin.054	1	K02313
bin.054	1	K03702
bin.054	1	K07058
bin.054	1	K11891
bin.054	1	K00794
bin.054	1	K02946
bin.054	1	K02358
bin.054	1	K02906
bin.054	1	K02926
bin.054	1	K04771
bin.054	1	K00809
bin.054	1	K06218
bin.054	1	K07341
bin.054	1	K01991
bin.054	1	K03111
bin.054	1	K03205
bin.054	1	K12574
bin.054	1	K07140
bin.054	1	K07726
bin.054	1	K16264
bin.054	1	K03402
bin.054	1	K14681
bin.054	1	K01940
bin.054	1	K17723
bin.054	1	K01464
bin.054	1	K07447
bin.054	1	K00433
bin.054	1	K09780
bin.054	1	K01095
bin.054	1	K14441
bin.054	1	K11381
bin.054	1	K03742
bin.054	1	K09862
bin.054	1	K01950
bin.054	1	K01710
bin.054	1	K01790
bin.054	1	K17760
bin.054	1	K00837
bin.054	1	K07074
bin.054	1	K07074
bin.054	1	K03832
bin.054	1	K06871
bin.054	1	K08685
bin.054	1	K16871
bin.054	1	K00276
bin.054	1	K17759
bin.054	1	K07315
bin.054	1	K11473
bin.054	1	K11472
bin.054	1	K00184
bin.054	1	K19689
bin.054	1	K03072
bin.054	1	K03074
bin.054	1	K03832
bin.054	1	K00059
bin.054	1	K01785
bin.054	1	K19710
bin.054	1	K02945
bin.054	1	K05788
bin.054	1	K01953
bin.054	1	K03168
bin.054	1	K03497
bin.054	1	K08301
bin.054	1	K05515
bin.054	1	K05837
bin.054	1	K00099
bin.054	1	K11749
bin.054	1	K01991
bin.054	1	K03208
bin.054	1	K00412
bin.054	1	K18235
bin.054	1	K01090
bin.054	1	K03320
bin.054	1	K09771
bin.054	1	K08884
bin.054	1	K06862
bin.054	1	K03270
bin.054	1	K04075
bin.054	1	K03088
bin.054	1	K01785
bin.054	1	K03204
bin.054	1	K03195
bin.054	1	K01740
bin.054	1	K03832
bin.054	1	K01652
bin.054	1	K01653
bin.054	1	K00053
bin.054	1	K00986
bin.054	1	K07481
bin.054	1	K04043
bin.054	1	K02020
bin.054	1	K01443
bin.054	1	K00826
bin.054	1	K03564
bin.054	1	K07054
bin.054	1	K01206
bin.054	1	K04564
bin.054	1	K14162
bin.054	1	K02238
bin.054	1	K00294
bin.054	1	K16692
bin.054	1	K16555
bin.054	1	K03328
bin.054	1	K00648
bin.054	1	K00114
bin.054	1	K02073
bin.054	1	K02071
bin.054	1	K01714
bin.054	1	K00001
bin.054	1	K01733
bin.054	1	K01053
bin.054	1	K00789
bin.054	1	K03088
bin.054	1	K01868
bin.054	1	K07484
bin.054	1	K01915
bin.054	1	K06147
bin.054	1	K13688
bin.054	1	K00680
bin.054	1	K00548
bin.054	1	K02065
bin.054	1	K03753
bin.054	1	K01474
bin.054	1	K01473
bin.054	1	K07062
bin.054	1	K10680
bin.054	1	K15725
bin.054	1	K16092
bin.054	1	K07315
bin.054	1	K03470
bin.054	1	K01897
bin.054	1	K01494
bin.054	1	K00790
bin.054	1	K07106
bin.054	1	K13628
bin.054	1	K07662
bin.054	1	K07640
bin.054	1	K03100
bin.054	1	K02549
bin.054	1	K15778
bin.054	1	K05846
bin.054	1	K05846
bin.054	1	K00700
bin.054	1	K10439
bin.054	1	K00575
bin.054	1	K01937
bin.054	1	K03179
bin.054	1	K02262
bin.054	1	K07386
bin.054	1	K01414
bin.054	1	K02876
bin.054	1	K03076
bin.054	1	K01945
bin.054	1	K07391
bin.054	1	K03495
bin.054	1	K00712
bin.054	1	K12454
bin.054	1	K06142
bin.054	1	K07277
bin.054	1	K03195
bin.054	1	K03575
bin.054	1	K04487
bin.054	1	K03303
bin.054	1	K03088
bin.054	1	K03767
bin.054	1	K02335
bin.054	1	K01198
bin.054	1	K02968
bin.054	1	K00681
bin.054	1	K02005
bin.054	1	K09164
bin.054	1	K09164
bin.054	1	K07696
bin.054	1	K18441
bin.054	1	K02405
bin.054	1	K04773
bin.054	1	K07507
bin.054	1	K02003
bin.054	1	K02004
bin.054	1	K11991
bin.054	1	K02004
bin.054	1	K18441
bin.054	1	K00114
bin.054	1	K07152
bin.054	1	K08976
bin.054	1	K00598
bin.054	1	K00997
bin.054	1	K07776
bin.054	1	K07560
bin.054	1	K01687
bin.054	1	K07776
bin.054	1	K03704
bin.054	1	K02198
bin.054	1	K02197
bin.054	1	K03977
bin.054	1	K07305
bin.054	1	K03070
bin.054	1	K01784
bin.054	1	K07272
bin.054	1	K00010
bin.054	1	K01817
bin.054	1	K01609
bin.054	1	K00114
bin.054	1	K09769
bin.054	1	K13889
bin.054	1	K13890
bin.054	1	K13891
bin.054	1	K03543
bin.054	1	K06147
bin.054	1	K06147
bin.054	1	K07263
bin.054	1	K07263
bin.054	1	K02313
bin.054	1	K01873
bin.054	1	K07386
bin.054	1	K02408
bin.054	1	K02388
bin.054	1	K02409
bin.054	1	K02387
bin.054	1	K01198
bin.054	1	K03379
bin.054	1	K09992
bin.054	1	K00164
bin.054	1	K05343
bin.054	1	K07481
bin.054	1	K01278
bin.054	1	K00491
bin.054	1	K06603
bin.054	1	K07303
bin.054	1	K07302
bin.054	1	K09791
bin.054	1	K02849
bin.054	1	K11085
bin.054	1	K08482
bin.054	1	K08481
bin.054	1	K02557
bin.054	1	K00852
bin.054	1	K00666
bin.054	1	K00257
bin.054	1	K07107
bin.054	1	K01090
bin.054	1	K03294
bin.054	1	K00837
bin.054	1	K00783
bin.054	1	K10979
bin.054	1	K00117
bin.054	1	K05499
bin.054	1	K07277
bin.054	1	K06919
bin.054	1	K03497
bin.054	1	K02276
bin.054	1	K06894
bin.054	1	K06381
bin.054	1	K06894
bin.054	1	K04744
bin.054	1	K08884
bin.054	1	K03724
bin.054	1	K00848
bin.054	1	K00114
bin.054	1	K03722
bin.054	1	K04042
bin.054	1	K02469
bin.054	1	K07025
bin.054	1	K00763
bin.054	1	K00163
bin.054	1	K16167
bin.054	1	K00266
bin.054	1	K00284
bin.054	1	K09017
bin.054	1	K01956
bin.054	1	K01845
bin.054	1	K08301
bin.054	1	K00720
bin.054	1	K00033
bin.054	1	K10439
bin.054	1	K05365
bin.054	1	K04084
bin.054	1	K08884
bin.054	1	K07665
bin.054	1	K00034
bin.054	1	K06969
bin.054	1	K01424
bin.054	1	K08191
bin.054	1	K06864
bin.054	1	K18828
bin.054	1	K02405
bin.054	1	K01892
bin.054	1	K01876
bin.054	1	K01937
bin.054	1	K00979
bin.054	1	K08884
bin.054	1	K09252
bin.054	1	K06861
bin.054	1	K03092
bin.054	1	K01207
bin.054	1	K01915
bin.054	1	K02108
bin.054	1	K06044
bin.054	1	K01236
bin.054	1	K03186
bin.054	1	K00252
bin.054	1	K07456
bin.054	1	K01740
bin.054	1	K00754
bin.054	1	K01991
bin.054	1	K03644
bin.054	1	K03644
bin.054	1	K03820
bin.054	1	K06907
bin.054	1	K03322
bin.054	1	K03274
bin.054	1	K01183
bin.054	1	K10563
bin.054	1	K05710
bin.054	1	K00796
bin.054	1	K01130
bin.054	1	K01679
bin.054	1	K03088
bin.054	1	K01687
bin.054	1	K17760
bin.054	1	K02278
bin.054	1	K02279
bin.054	1	K00336
bin.054	1	K00337
bin.054	1	K00335
bin.054	1	K09927
bin.054	1	K01879
bin.054	1	K01006
bin.054	1	K01878
bin.054	1	K02040
bin.054	1	K02040
bin.054	1	K07341
bin.054	1	K00754
bin.054	1	K10536
bin.054	1	K02004
bin.054	1	K16150
bin.054	1	K08997
bin.054	1	K02050
bin.054	1	K02049
bin.054	1	K09967
bin.054	1	K02051
bin.054	1	K02334
bin.054	1	K01239
bin.054	1	K01750
bin.054	1	K01999
bin.054	1	K01420
bin.054	1	K03704
bin.054	1	K01811
bin.054	1	K04744
bin.054	1	K00114
bin.054	1	K00406
bin.054	1	K00428
bin.054	1	K00428
bin.054	1	K07126
bin.054	1	K01142
bin.054	1	K02556
bin.054	1	K06147
bin.054	1	K02394
bin.054	1	K02557
bin.054	1	K09800
bin.054	1	K11895
bin.054	1	K11907
bin.054	1	K03685
bin.054	1	K02111
bin.054	1	K00332
bin.054	1	K03585
bin.054	1	K03296
bin.054	1	K02517
bin.054	1	K00566
bin.054	1	K03527
bin.054	1	K06045
bin.054	1	K00091
bin.054	1	K00008
bin.054	1	K00008
bin.054	1	K02291
bin.054	1	K00720
bin.054	1	K01692
bin.054	1	K00140
bin.054	1	K00257
bin.054	1	K07705
bin.054	1	K00748
bin.054	1	K01872
bin.054	1	K15973
bin.054	1	K07646
bin.054	1	K00688
bin.054	1	K00135
bin.054	1	K03307
bin.054	1	K01885
bin.054	1	K02528
bin.054	1	K02478
bin.054	1	K03801
bin.054	1	K00658
bin.054	1	K00382
bin.054	1	K01206
bin.054	1	K01972
bin.054	1	K02004
bin.054	1	K02003
bin.054	1	K02005
bin.054	1	K05306
bin.054	1	K19340
bin.054	1	K06015
bin.054	1	K03332
bin.054	1	K12448
bin.054	1	K09764
bin.054	1	K03571
bin.054	1	K05515
bin.054	1	K03569
bin.054	1	K03570
bin.054	1	K06997
bin.054	1	K06978
bin.054	1	K14259
bin.054	1	K14259
bin.054	1	K03568
bin.054	1	K17734
bin.054	1	K00525
bin.054	1	K06204
bin.054	1	K03199
bin.054	1	K02440
bin.054	1	K00864
bin.054	1	K02650
bin.054	1	K02650
bin.054	1	K03281
bin.054	1	K16052
bin.054	1	K02479
bin.054	1	K03088
bin.054	1	K02014
bin.054	1	K00284
bin.054	1	K01596
bin.054	1	K00008
bin.054	1	K00046
bin.054	1	K06860
bin.054	1	K01999
bin.054	1	K03437
bin.054	1	K03856
bin.054	1	K01695
bin.054	1	K14170
bin.054	1	K05343
bin.054	1	K00705
bin.054	1	K06147
bin.054	1	K09125
bin.054	1	K10960
bin.054	1	K03088
bin.054	1	K02013
bin.054	1	K11904
bin.054	1	K01447
bin.054	1	K02902
bin.054	1	K11102
bin.054	1	K13483
bin.054	1	K11178
bin.054	1	K01187
bin.054	1	K11177
bin.054	1	K11178
bin.054	1	K13483
bin.054	1	K11177
bin.054	1	K01892
bin.054	1	K06926
bin.054	1	K03411
bin.054	1	K03149
bin.054	1	K00927
bin.054	1	K03529
bin.054	1	K03529
bin.054	1	K01104
bin.054	1	K03657
bin.054	1	K01990
bin.054	1	K01992
bin.054	1	K01198
bin.054	1	K01209
bin.054	1	K01198
bin.054	1	K01061
bin.054	1	K01061
bin.054	1	K00641
bin.054	1	K06147
bin.054	1	K03177
bin.054	1	K01611
bin.054	1	K11927
bin.054	1	K16211
bin.054	1	K01783
bin.054	1	K03500
bin.054	1	K08884
bin.054	1	K01114
bin.054	1	K09803
bin.054	1	K01153
bin.054	1	K09129
bin.054	1	K12573
bin.054	1	K01495
bin.054	1	K11784
bin.054	1	K10026
bin.054	1	K11782
bin.054	1	K06920
bin.054	1	K02654
bin.054	1	K06907
bin.054	1	K19124
bin.054	1	K19126
bin.054	1	K03442
bin.054	1	K06024
bin.054	1	K01704
bin.054	1	K06024
bin.054	1	K05896
bin.054	1	K01649
bin.054	1	K00945
bin.054	1	K01256
bin.054	1	K00600
bin.054	1	K01881
bin.054	1	K07062
bin.054	1	K06978
bin.054	1	K18258
bin.054	1	K06978
bin.054	1	K01785
bin.054	1	K02529
bin.054	1	K06044
bin.054	1	K13652
bin.054	1	K02392
bin.054	1	K00294
bin.054	1	K17103
bin.054	1	K02340
bin.054	1	K00133
bin.054	1	K07315
bin.054	1	K01679
bin.054	1	K03075
bin.054	1	K00275
bin.054	1	K06218
bin.054	1	K06147
bin.054	1	K02347
bin.054	1	K03797
bin.054	1	K02347
bin.054	1	K05970
bin.054	1	K05350
bin.054	1	K07726
bin.054	1	K01714
bin.054	1	K03715
bin.054	1	K03715
bin.054	1	K03579
bin.054	1	K19302
bin.054	1	K08323
bin.054	1	K00114
bin.054	1	K07045
bin.054	1	K01271
bin.054	1	K03458
bin.054	1	K09936
bin.054	1	K06147
bin.054	1	K02388
bin.054	1	K10942
bin.054	1	K02409
bin.054	1	K02408
bin.054	1	K02387
bin.054	1	K10943
bin.054	1	K07451
bin.054	1	K01586
bin.054	1	K01990
bin.054	1	K00703
bin.054	1	K02337
bin.054	1	K13599
bin.054	1	K00786
bin.054	1	K07714
bin.054	1	K03642
bin.054	1	K03781
bin.054	1	K02528
bin.054	1	K02126
bin.054	1	K09767
bin.054	1	K07018
bin.054	1	K01756
bin.054	1	K02356
bin.054	1	K14162
bin.054	1	K18707
bin.054	1	K06215
bin.054	1	K03741
bin.054	1	K05825
bin.054	1	K08681
bin.054	1	K03522
bin.054	1	K03179
bin.054	1	K18285
bin.054	1	K02450
bin.054	1	K01962
bin.054	1	K02337
bin.054	1	K08301
bin.054	1	K03497
bin.054	1	K00930
bin.054	1	K00145
bin.054	1	K03496
bin.054	1	K03495
bin.054	1	K01593
bin.054	1	K02825
bin.054	1	K00609
bin.054	1	K01465
bin.054	1	K15975
bin.054	1	K06999
bin.054	1	K03327
bin.054	1	K02533
bin.054	1	K03218
bin.054	1	K00117
bin.054	1	K01585
bin.054	1	K07171
bin.054	1	K14787
bin.054	1	K00382
bin.054	1	K13993
bin.054	1	K03564
bin.054	1	K13993
bin.054	1	K00344
bin.054	1	K03296
bin.054	1	K03639
bin.054	1	K00645
bin.054	1	K07217
bin.054	1	K01042
bin.054	1	K00034
bin.054	1	K06147
bin.054	1	K00748
bin.054	1	K03327
bin.054	1	K01784
bin.054	1	K01426
bin.054	1	K02495
bin.054	1	K01840
bin.054	1	K00507
bin.054	1	K01193
bin.054	1	K01193
bin.054	1	K13924
bin.054	1	K06978
bin.054	1	K01971
bin.054	1	K08303
bin.054	1	K06901
bin.054	1	K03446
bin.054	1	K04084
bin.054	1	K03621
bin.054	1	K02911
bin.054	1	K07040
bin.054	1	K17734
bin.054	1	K03976
bin.054	1	K00540
bin.054	1	K11085
bin.054	1	K10907
bin.054	1	K08309
bin.054	1	K00128
bin.054	1	K01053
bin.054	1	K00114
bin.054	1	K03517
bin.054	1	K02433
bin.054	1	K02435
bin.054	1	K01939
bin.054	1	K03316
bin.054	1	K02256
bin.054	1	K01548
bin.054	1	K01547
bin.054	1	K07646
bin.054	1	K01867
bin.054	1	K03215
bin.054	1	K02914
bin.054	1	K06207
bin.054	1	K07263
bin.054	1	K00065
bin.054	1	K00566
bin.054	1	K04487
bin.054	1	K15977
bin.054	1	K03296
bin.054	1	K04042
bin.054	1	K07799
bin.054	1	K00849
bin.054	1	K00088
bin.054	1	K08884
bin.054	1	K01338
bin.054	1	K00680
bin.054	1	K03406
bin.054	1	K07315
bin.054	1	K06153
bin.054	1	K09252
bin.054	1	K01991
bin.054	1	K02014
bin.054	1	K09001
bin.054	1	K01256
bin.054	1	K09118
bin.054	1	K03590
bin.054	1	K03589
bin.054	1	K03531
bin.054	1	K01876
bin.054	1	K02687
bin.054	1	K07066
bin.054	1	K01735
bin.054	1	K08299
bin.054	1	K02482
bin.054	1	K00003
bin.054	1	K18581
bin.054	1	K02004
bin.054	1	K00683
bin.054	1	K08676
bin.054	1	K03201
bin.054	1	K00677
bin.054	1	K09949
bin.054	1	K02372
bin.054	1	K00602
bin.054	1	K10563
bin.054	1	K02112
bin.054	1	K02115
bin.054	1	K02114
bin.054	1	K02111
bin.054	1	K02556
bin.054	1	K02422
bin.054	1	K02407
bin.054	1	K02557
bin.054	1	K13622
bin.054	1	K01438
bin.054	1	K03893
bin.054	1	K09936
bin.054	1	K03579
bin.054	1	K00133
bin.054	1	K00611
bin.054	1	K01940
bin.054	1	K07263
bin.054	1	K03088
bin.054	1	K01438
bin.054	1	K03535
bin.054	1	K02652
bin.054	1	K02653
bin.054	1	K02004
bin.054	1	K07722
bin.054	1	K03306
bin.054	1	K03271
bin.054	1	K03272
bin.054	1	K03306
bin.054	1	K02303
bin.054	1	K00012
bin.054	1	K03768
bin.054	1	K08995
bin.054	1	K06178
bin.054	1	K06929
bin.054	1	K00867
bin.054	1	K06953
bin.054	1	K01890
bin.054	1	K11749
bin.054	1	K03885
bin.054	1	K01804
bin.054	1	K11928
bin.054	1	K01262
bin.054	1	K06199
bin.054	1	K00766
bin.054	1	K03320
bin.054	1	K00936
bin.054	1	K01784
bin.054	1	K01091
bin.054	1	K03558
bin.054	1	K09003
bin.054	1	K01923
bin.054	1	K03832
bin.054	1	K02004
bin.054	1	K09955
bin.054	1	K18430
bin.054	1	K02914
bin.054	1	K02004
bin.054	1	K09022
bin.054	1	K00117
bin.054	1	K00928
bin.054	1	K01042
bin.054	1	K03153
bin.054	1	K01358
bin.054	1	K08307
bin.054	1	K00939
bin.054	1	K18831
bin.054	1	K03307
bin.054	1	K00849
bin.054	1	K03307
bin.054	1	K03701
bin.054	1	K03701
bin.054	1	K08884
bin.054	1	K07124
bin.054	1	K01870
bin.054	1	K03101
bin.054	1	K13292
bin.054	1	K01919
bin.054	1	K01181
bin.054	1	K08884
bin.054	1	K00059
bin.054	1	K03883
bin.054	1	K01710
bin.054	1	K07304
bin.054	1	K01619
bin.054	1	K00406
bin.054	1	K00114
bin.054	1	K03153
bin.054	1	K00052
bin.054	1	K01649
bin.054	1	K04063
bin.054	1	K11901
bin.054	1	K11900
bin.054	1	K05810
bin.054	1	K07010
bin.054	1	K03501
bin.054	1	K01218
bin.054	1	K07491
bin.054	1	K01992
bin.054	1	K03665
bin.054	1	K03666
bin.054	1	K08083
bin.054	1	K06202
bin.054	1	K14189
bin.054	1	K18554
bin.054	1	K03406
bin.054	1	K06978
bin.054	1	K03820
bin.054	1	K00720
bin.054	1	K03321
bin.054	1	K03321
bin.054	1	K00688
bin.054	1	K03883
bin.054	1	K01991
bin.054	1	K03316
bin.054	1	K00114
bin.054	1	K02014
bin.054	1	K00995
bin.054	1	K04771
bin.054	1	K03695
bin.054	1	K01338
bin.054	1	K08676
bin.054	1	K00114
bin.054	1	K00059
bin.054	1	K07114
bin.054	1	K01756
bin.054	1	K06044
bin.054	1	K02283
bin.054	1	K03413
bin.054	1	K00276
bin.054	1	K02006
bin.054	1	K02007
bin.054	1	K02008
bin.054	1	K03734
bin.054	1	K02014
bin.054	1	K08256
bin.054	1	K01301
bin.054	1	K01849
bin.054	1	K03072
bin.054	1	K03074
bin.054	1	K00241
bin.054	1	K00239
bin.054	1	K00239
bin.054	1	K14261
bin.054	1	K06921
bin.054	1	K00799
bin.054	1	K09825
bin.054	1	K03782
bin.054	1	K01627
bin.054	1	K03224
bin.054	1	K02411
bin.054	1	K03543
bin.054	1	K15973
bin.054	1	K16345
bin.054	1	K03271
bin.054	1	K03224
bin.054	1	K01652
bin.054	1	K03696
bin.054	1	K09810
bin.054	1	K08744
bin.054	1	K03723
bin.054	1	K04749
bin.054	1	K07533
bin.054	1	K03698
bin.054	1	K01619
bin.054	1	K07315
bin.054	1	K01586
bin.054	1	K00019
bin.054	1	K03770
bin.054	1	K03975
bin.054	1	K00852
bin.054	1	K01719
bin.054	1	K01198
bin.054	1	K07304
bin.054	1	K00130
bin.054	1	K00316
bin.054	1	K03294
bin.054	1	K08884
bin.054	1	K00331
bin.054	1	K07047
bin.054	1	K07192
bin.054	1	K03969
bin.054	1	K02529
bin.054	1	K00331
bin.054	1	K02005
bin.054	1	K00333
bin.054	1	K00334
bin.054	1	K00335
bin.054	1	K02667
bin.054	1	K01816
bin.054	1	K07062
bin.054	1	K15583
bin.054	1	K02032
bin.054	1	K01090
bin.054	1	K01835
bin.054	1	K01322
bin.054	1	K00114
bin.054	1	K08884
bin.054	1	K00469
bin.054	1	K05499
bin.054	1	K00012
bin.054	1	K03271
bin.054	1	K03273
bin.054	1	K00059
bin.054	1	K07031
bin.054	1	K07031
bin.054	1	K01784
bin.054	1	K00012
bin.054	1	K07644
bin.054	1	K07665
bin.054	1	K00114
bin.054	1	K08252
bin.054	1	K01138
bin.054	1	K01811
bin.054	1	K06180
bin.054	1	K07304
bin.054	1	K07502
bin.054	1	K06978
bin.054	1	K00820
bin.054	1	K01952
bin.054	1	K11907
bin.054	1	K05712
bin.054	1	K02040
bin.054	1	K00995
bin.054	1	K00123
bin.054	1	K00123
bin.054	1	K00075
bin.054	1	K02523
bin.054	1	K03424
bin.054	1	K09121
bin.054	1	K01874
bin.054	1	K09931
bin.054	1	K02477
bin.054	1	K03328
bin.054	1	K19092
bin.054	1	K09134
bin.054	1	K01562
bin.054	1	K02405
bin.054	1	K02417
bin.054	1	K02416
bin.054	1	K02392
bin.054	1	K02392
bin.054	1	K02393
bin.054	1	K02394
bin.054	1	K02400
bin.054	1	K03413
bin.054	1	K02078
bin.054	1	K07005
bin.054	1	K03406
bin.054	1	K01775
bin.054	1	K12658
bin.054	1	K03088
bin.054	1	K03500
bin.054	1	K07407
bin.054	1	K01804
bin.054	1	K07058
bin.054	1	K13483
bin.054	1	K11178
bin.054	1	K11177
bin.054	1	K12308
bin.054	1	K01093
bin.054	1	K01263
bin.054	1	K02199
bin.054	1	K00616
bin.054	1	K16066
bin.054	1	K03273
bin.054	1	K00616
bin.054	1	K04765
bin.054	1	K02347
bin.054	1	K00936
bin.054	1	K01006
bin.054	1	K00845
bin.054	1	K19668
bin.054	1	K07491
bin.054	1	K01962
bin.054	1	K00936
bin.054	1	K02485
bin.054	1	K03524
bin.054	1	K13021
bin.054	1	K02014
bin.054	1	K03088
bin.054	1	K11177
bin.054	1	K11178
bin.054	1	K07141
bin.054	1	K03413
bin.054	1	K03408
bin.054	1	K00575
bin.054	1	K00036
bin.054	1	K01194
bin.054	1	K03594
bin.054	1	K19092
bin.054	1	K07746
bin.054	1	K02050
bin.054	1	K16692
bin.054	1	K03818
bin.054	1	K03782
bin.054	1	K09825
bin.054	1	K02004
bin.054	1	K02004
bin.054	1	K01187
bin.054	1	K06044
bin.054	1	K03296
bin.054	1	K03296
bin.054	1	K02535
bin.054	1	K00575
bin.054	1	K03412
bin.054	1	K08744
bin.054	1	K04079
bin.054	1	K01273
bin.054	1	K14162
bin.054	1	K03297
bin.054	1	K03878
bin.054	1	K03878
bin.054	1	K07046
bin.054	1	K00626
bin.054	1	K06147
bin.054	1	K06966
bin.054	1	K01990
bin.054	1	K03282
bin.054	1	K00208
bin.054	1	K03169
